# 2025-04-25 03:55:41
# b31424b7fbb00b981aa6a1f5d45f886e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.125000000000000000e+01;1.012372048214355935e+01;3.006410300660943058e+00;1.312714241734113330e+00;2.612528765734278835e-01;3.528427430587700808e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.133999999999999986e+01;1.014525876545061323e+01;3.093792631911569835e+00;1.335883785188039852e+00;2.535390105046468889e-01;3.577443497362869262e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.142999999999999972e+01;1.016484774349228815e+01;3.181632687211186639e+00;1.358351263624950178e+00;2.454254072307158197e-01;3.623893497568822397e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.151999999999999957e+01;1.018247388142112975e+01;3.269887913235762777e+00;1.380060358489568095e+00;2.369279889804429828e-01;3.667322129268410613e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.160999999999999943e+01;1.019822994692305151e+01;3.358495935868732296e+00;1.400998301641429578e+00;2.283321523144996590e-01;3.707485623943985509e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.169999999999999929e+01;1.021220828699285299e+01;3.447402119711682644e+00;1.421160145906178229e+00;2.194310312189760026e-01;3.744248057982540345e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.178999999999999915e+01;1.022439491514778886e+01;3.536571765145797741e+00;1.440495887260844654e+00;2.103763554194930663e-01;3.777327710003900219e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.187999999999999901e+01;1.023492600325279334e+01;3.625951895609967668e+00;1.459027889881687301e+00;2.014259703934371259e-01;3.806811953689670958e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.196999999999999886e+01;1.024386990565568567e+01;3.715505160478416613e+00;1.476752561931663266e+00;1.922610309027863451e-01;3.832709623974628776e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.205999999999999872e+01;1.025123399661449675e+01;3.805202234543760387e+00;1.493634875444188381e+00;1.831257475392806811e-01;3.854924877145946560e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.215000000000000036e+01;1.025716105904401054e+01;3.895005663709890875e+00;1.509715196488734534e+00;1.741535721911642298e-01;3.873715627599184863e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.224000000000000021e+01;1.026169358935240616e+01;3.984890539080551797e+00;1.524982518438598333e+00;1.650901765841190638e-01;3.889133458355590101e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.233000000000000007e+01;1.026488513908462252e+01;4.074833020731583488e+00;1.539431428273875468e+00;1.561927531136255709e-01;3.901273982253651074e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.241999999999999993e+01;1.026685049581247711e+01;4.164810746141856868e+00;1.553097213999050652e+00;1.473841592766760300e-01;3.910397701836244355e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.250999999999999979e+01;1.026761704163703826e+01;4.254806831781976051e+00;1.565960576943677296e+00;1.385985408666687846e-01;3.916558175534223807e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.259999999999999964e+01;1.026727693667741370e+01;4.344805518679073941e+00;1.578044951355050962e+00;1.300758679655888983e-01;3.919972065846759168e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.268999999999999950e+01;1.026591728313117358e+01;4.434794754862211974e+00;1.589374233177483831e+00;1.215096947389096016e-01;3.920844779244768485e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.277999999999999936e+01;1.026355385381678786e+01;4.524763296072734420e+00;1.599916696408054229e+00;1.130487429629862817e-01;3.919201299044072329e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.286999999999999922e+01;1.026030721133041723e+01;4.614704277672996291e+00;1.609723006910821042e+00;1.048379160591501602e-01;3.915326950740057654e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.295999999999999908e+01;1.025622581106676279e+01;4.704611364178924227e+00;1.618787521298701293e+00;9.657225631146459932e-02;3.909324395221204451e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.304999999999999893e+01;1.025136461885317729e+01;4.794479685195962126e+00;1.627106013046883959e+00;8.846587710616304889e-02;3.901310236853318347e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.313999999999999879e+01;1.024581514821884731e+01;4.884308183100015022e+00;1.634711379177811175e+00;8.041935894312679522e-02;3.891497628075913706e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.322999999999999865e+01;1.023961676350129579e+01;4.974094302959797709e+00;1.641581497656646960e+00;7.235878009356966345e-02;3.879967598343247115e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.332000000000000028e+01;1.023284890574525008e+01;5.063839304745406444e+00;1.647735959594653465e+00;6.448278736892198992e-02;3.866914493435796629e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.341000000000000014e+01;1.022558197350526399e+01;5.153545333693655195e+00;1.653188399383053842e+00;5.647819773378692787e-02;3.852519277756699889e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.350000000000000000e+01;1.021785678023227106e+01;5.243213091538580173e+00;1.657902035186734402e+00;4.847050638701944081e-02;3.836885858508548353e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.358999999999999986e+01;1.020976061319749384e+01;5.332848125416427720e+00;1.661913090532717518e+00;4.059453527944079099e-02;3.820227761385457388e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.367999999999999972e+01;1.020135065612205238e+01;5.422454293888503862e+00;1.665209051537034135e+00;3.251165951240686525e-02;3.802645404442472454e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.376999999999999957e+01;1.019268595448490800e+01;5.512036203213319219e+00;1.667765189244950541e+00;2.440274922876461972e-02;3.784219077978298706e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.385999999999999943e+01;1.018384035298435819e+01;5.601600442186268403e+00;1.669601546398212122e+00;1.673489875081735079e-02;3.765119016027797194e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.394999999999999929e+01;1.017487557288353450e+01;5.691152840573926674e+00;1.670777471020096883e+00;1.181788874504619002e-02;3.745560951338338995e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.403999999999999915e+01;1.016583976761681107e+01;5.780698101146372281e+00;1.671728766372320152e+00;1.233970878877777011e-02;3.725847605932600004e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.412999999999999901e+01;1.015670784306322183e+01;5.870233604605782141e+00;1.672998618602077769e+00;1.719020819989758309e-02;3.706251997386983632e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.421999999999999886e+01;1.014742981638344155e+01;5.959754080770060192e+00;1.674823003848301184e+00;2.353906263899574469e-02;3.686931144196390786e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.430999999999999872e+01;1.013794837976567464e+01;6.049253229672608256e+00;1.677235649877096613e+00;2.999820925909446601e-02;3.667952511343370414e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.439999999999999858e+01;1.012821857585344354e+01;6.138725698819091470e+00;1.680222681514938365e+00;3.640285132802567603e-02;3.649330304450418616e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.449000000000000021e+01;1.011819000405085411e+01;6.228165163667648940e+00;1.683788163116140879e+00;4.294173118028687952e-02;3.631101517039092563e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.458000000000000007e+01;1.010779939861811982e+01;6.317563277056315485e+00;1.687952193127390643e+00;4.951584488985538712e-02;3.613319582981890488e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.466999999999999993e+01;1.009700172933031403e+01;6.406913099531784894e+00;1.692701015196314884e+00;5.597547705455774292e-02;3.595982951128990912e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.475999999999999979e+01;1.008574939262818937e+01;6.496206775407441292e+00;1.698027778997211357e+00;6.239933433103317384e-02;3.579045124467739480e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.484999999999999964e+01;1.007398768067137063e+01;6.585434783057700692e+00;1.703932895375901424e+00;6.885083465597396923e-02;3.562411682729452078e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.493999999999999950e+01;1.006165326391802495e+01;6.674585387021105376e+00;1.710420929235286103e+00;7.518337737134039855e-02;3.545929996011486729e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.502999999999999936e+01;1.004871249135951139e+01;6.763649930129987276e+00;1.717465903302742625e+00;8.130743058813116875e-02;3.529394192197255808e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.511999999999999922e+01;1.003511823962642246e+01;6.852617064065505303e+00;1.725056266741149535e+00;8.735772378898332136e-02;3.512567856177483794e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.520999999999999908e+01;1.002080708487680560e+01;6.941471686332848279e+00;1.733190293584759623e+00;9.327692012113253384e-02;3.495159327907610969e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.529999999999999893e+01;1.000573838494200274e+01;7.030200894417801827e+00;1.741846112362953392e+00;9.892704919335315594e-02;3.476855959301322407e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.538999999999999879e+01;9.989880444468671072e+00;7.118792394821618075e+00;1.750997162439563049e+00;1.043278282568458337e-01;3.457347359209490101e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.547999999999999865e+01;9.973188489639037257e+00;7.207230584971526355e+00;1.760625121449185926e+00;1.095674525217908979e-01;3.436296545663241275e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.557000000000000028e+01;9.955596943313620883e+00;7.295494179920530620e+00;1.770719303893485197e+00;1.145151536508031143e-01;3.413306207886163790e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.566000000000000014e+01;9.937100192119872943e+00;7.383572407341222998e+00;1.781237849106330984e+00;1.190804707326158507e-01;3.388120732075565744e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.575000000000000000e+01;9.917666790111811181e+00;7.471448780135485634e+00;1.792153788625356015e+00;1.234199930524990663e-01;3.360458572841190428e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.583999999999999986e+01;9.897224326682271922e+00;7.559095885607670873e+00;1.803453447855781100e+00;1.274291252437098620e-01;3.329943518469591357e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.592999999999999972e+01;9.875783457487811390e+00;7.646503963231489287e+00;1.815091031169224323e+00;1.310071398614702787e-01;3.296474434945718901e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.601999999999999957e+01;9.853324520385465135e+00;7.733656101010174311e+00;1.827034733030845182e+00;1.343008058144405936e-01;3.259919280166345246e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.610999999999999943e+01;9.829773988808279128e+00;7.820519584067132435e+00;1.839265176215823416e+00;1.372209085680911045e-01;3.220035938840077883e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.619999999999999929e+01;9.805168794477411964e+00;7.907090086049558764e+00;1.851734496573101296e+00;1.397207043267627569e-01;3.176985502905678604e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.628999999999999915e+01;9.779470489819141577e+00;7.993342491797002403e+00;1.864414902994640855e+00;1.418829165024160233e-01;3.130772820431316994e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.637999999999999901e+01;9.752656591207980341e+00;8.079254521524841692e+00;1.877273421543536713e+00;1.436489233935684950e-01;3.081541306095073374e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.646999999999999886e+01;9.724756537155275993e+00;8.164820073844468951e+00;1.890271709205483042e+00;1.450545236024645135e-01;3.029632120041715559e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.655999999999999872e+01;9.695700730867219619e+00;8.250000064266512112e+00;1.903383235791980432e+00;1.460979158739235118e-01;2.975190755647423746e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.664999999999999858e+01;9.665562403396858571e+00;8.334803071754457449e+00;1.916569334062788954e+00;1.467758983665969907e-01;2.918640331447541758e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.673999999999999844e+01;9.634264772469203209e+00;8.419185108669935858e+00;1.929802897497967962e+00;1.471238806115273690e-01;2.860059474820910275e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.682999999999999829e+01;9.601891209436310248e+00;8.503160240754953136e+00;1.943051632572863952e+00;1.471843803714545373e-01;2.799839088481958616e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.691999999999999815e+01;9.568362669522544550e+00;8.586680942591764065e+00;1.956296085964829956e+00;1.498087912232932695e-01;2.738328338582312504e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.700999999999999801e+01;9.533767773864035178e+00;8.669765584771006672e+00;1.970017214993056598e+00;1.669847196181635240e-01;2.676321854603743500e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.709999999999999787e+01;9.497959734965139234e+00;8.752334130249499466e+00;1.986353335496098715e+00;2.095421005630537792e-01;2.614598453275324808e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.718999999999999773e+01;9.460569748110229327e+00;8.834197248298302441e+00;2.007734793094406278e+00;2.747208457234986412e-01;2.553591598147733066e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.728000000000000114e+01;9.421083830300096551e+00;8.915068544659753513e+00;2.035803087726328897e+00;3.556536121849109833e-01;2.493489051905926512e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.737000000000000099e+01;9.378867364347856395e+00;8.994545935419244742e+00;2.071752443287691037e+00;4.479817858109527151e-01;2.434384154379158449e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.746000000000000085e+01;9.333468192850366663e+00;9.072246290830555893e+00;2.116439809172300457e+00;5.588632155565154136e-01;2.376342444138773047e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.755000000000000071e+01;9.283947334694923725e+00;9.147380830963085074e+00;2.172347822087864699e+00;6.915656764651725297e-01;2.319825942532455887e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.764000000000000057e+01;9.229853506916015249e+00;9.219282959972417757e+00;2.240921630936031583e+00;8.505351190752410417e-01;2.265403385861167962e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.773000000000000043e+01;9.170164526182643883e+00;9.286601093521740680e+00;2.325444143521407270e+00;1.038811546472530267e+00;2.214116329827652052e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.782000000000000028e+01;9.104330350160660501e+00;9.347891027581983536e+00;2.427907709301086570e+00;1.243291612911216149e+00;2.166811381982552298e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.791000000000000014e+01;9.031981460067239453e+00;9.401307566719491859e+00;2.549236633845426425e+00;1.442909005604928296e+00;2.124138925342180517e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.800000000000000000e+01;8.953183590078197085e+00;9.444637628284258568e+00;2.687631330309973698e+00;1.582513789022359063e+00;2.086650695234777420e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.808999999999999986e+01;8.868852082852667351e+00;9.475806427478714156e+00;2.834089115869449671e+00;1.589205824008169898e+00;2.055063225581280850e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.817999999999999972e+01;8.780907515169737110e+00;9.494494984006868421e+00;2.973688378631443641e+00;1.483201002423673032e+00;2.029956807023758802e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.826999999999999957e+01;8.691254995081576951e+00;9.501652960125815284e+00;3.101065296305710817e+00;1.369717000486588176e+00;2.011750797043569960e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.835999999999999943e+01;8.601402070371962694e+00;9.497649168939938491e+00;-3.062947868460557110e+00;1.316770612119476880e+00;2.001166345735472252e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.844999999999999929e+01;8.512592910520055511e+00;9.483441259958500069e+00;-2.945101300692369861e+00;1.337761015215210847e+00;1.997992946981475670e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.853999999999999915e+01;8.426175450637957809e+00;9.458524342990115130e+00;-2.822150885721820046e+00;1.432488677556204237e+00;2.002431790003319723e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.862999999999999901e+01;8.343703465481144832e+00;9.422711822895815104e+00;-2.687253338732253027e+00;1.598123310361831528e+00;2.013868882400516647e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.871999999999999886e+01;8.267237608612607147e+00;9.375441018544494298e+00;-2.534488689856690513e+00;1.769235236272191258e+00;2.031653096215063403e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.880999999999999872e+01;8.199784204256671316e+00;9.316024198191048100e+00;-2.368790996203259169e+00;1.790299048394189185e+00;2.055328536140113904e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.889999999999999858e+01;8.142904165856787557e+00;9.246407762259046592e+00;-2.212234861145736531e+00;1.605473499429542983e+00;2.084040610089079593e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.898999999999999844e+01;8.096263274265639964e+00;9.169526935063428752e+00;-2.079805766305941717e+00;1.330427127823728739e+00;2.117017064519314928e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.907999999999999829e+01;8.058629972354234283e+00;9.087820056960554282e+00;-1.972757978137465784e+00;1.059534998015802643e+00;2.153572711197028866e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.916999999999999815e+01;8.028795755084221497e+00;9.002935530188942437e+00;-1.889089466663097738e+00;8.283399174858736558e-01;2.193068636823121587e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.925999999999999801e+01;8.004880691597483278e+00;8.916189491420102087e+00;-1.823656792990008491e+00;6.412143454416927568e-01;2.234619078148628812e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.934999999999999787e+01;7.985813431065976964e+00;8.828242193521308678e+00;-1.773670884483593113e+00;4.878661116676781262e-01;2.277749804353001117e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.943999999999999773e+01;7.970292838327282858e+00;8.739596181916942541e+00;-1.735840892889826570e+00;3.594416771327075821e-01;2.322045958155871226e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.952999999999999758e+01;7.957525818548809582e+00;8.650508833560904165e+00;-1.708971382599705713e+00;2.514376535422435666e-01;2.367297031032259635e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.962000000000000099e+01;7.946499888747807105e+00;8.561187899837182869e+00;-1.690582115252222906e+00;1.743389950597169502e-01;2.413148498696752409e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.971000000000000085e+01;7.936635774048352410e+00;8.471730650747053559e+00;-1.677590363488955738e+00;1.354455811833972234e-01;2.459194837560335856e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.980000000000000071e+01;7.927756998278878697e+00;8.382170237248370626e+00;-1.666201910639211192e+00;1.268040452247873873e-01;2.504785596766509581e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.989000000000000057e+01;7.919910539512573955e+00;8.292513535095700661e+00;-1.654765635348494079e+00;1.278096763529887880e-01;2.549346519945621115e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
1.998000000000000043e+01;7.913082959817415940e+00;8.202773455215959686e+00;-1.643196168895673104e+00;1.291966026457949113e-01;2.592559567373881269e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.007000000000000028e+01;7.907315972541365312e+00;8.112959038662989286e+00;-1.631510246872251102e+00;1.303479052836173935e-01;2.634134810471930432e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.016000000000000014e+01;7.902578489748852242e+00;8.023084374544765751e+00;-1.619733545944622044e+00;1.312460210042196707e-01;2.673898972405960528e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.025000000000000000e+01;7.898935209774203159e+00;7.933158729919729701e+00;-1.607885963091491455e+00;1.318727288687888688e-01;2.711466229526654725e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.033999999999999986e+01;7.896332986101286089e+00;7.843196998429920797e+00;-1.595996454748240367e+00;1.321965689862345528e-01;2.746692037993862190e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.042999999999999972e+01;7.894813299512904337e+00;7.753210400482690723e+00;-1.584090580673969129e+00;1.322151717322697095e-01;2.779276465522502626e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.051999999999999957e+01;7.894365139368733963e+00;7.663212173880315170e+00;-1.572197723836431749e+00;1.319125474302538237e-01;2.809101155079155809e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.060999999999999943e+01;7.894965704710422472e+00;7.573214771523212541e+00;-1.560346322136523689e+00;1.312693585933963902e-01;2.836146951499122437e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.069999999999999929e+01;7.896648590045069582e+00;7.483231047151843285e+00;-1.548569239289620647e+00;1.302769746405054718e-01;2.860293448644736003e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.078999999999999915e+01;7.899380081897893646e+00;7.393273140241909402e+00;-1.536896466701232811e+00;1.289542203360163342e-01;2.881640663832229610e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.087999999999999901e+01;7.903139357637167350e+00;7.303352271259939243e+00;-1.525357479629137814e+00;1.272765578000658593e-01;2.900282791920895331e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.096999999999999886e+01;7.907934485655869317e+00;7.213480599400713622e+00;-1.513986686297220885e+00;1.252323044893515203e-01;2.916259130626121632e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.105999999999999872e+01;7.913746332438001296e+00;7.123668995568320561e+00;-1.502815664821054220e+00;1.228677188873810167e-01;2.929692349650466099e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.114999999999999858e+01;7.920536606931452006e+00;7.033926076384350523e+00;-1.491870496897492515e+00;1.202010055806184141e-01;2.940748718848891219e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.123999999999999844e+01;7.928283958982481394e+00;6.944260594429120026e+00;-1.481179483816543296e+00;1.171729789484956541e-01;2.949536902544859895e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.132999999999999829e+01;7.936992622315253598e+00;6.854683329152337912e+00;-1.470779360686763404e+00;1.138385630551468353e-01;2.956076734740819667e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.141999999999999815e+01;7.946608496563546176e+00;6.765198964363849043e+00;-1.460688542466616724e+00;1.102789274193582969e-01;2.960477353977506887e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.150999999999999801e+01;7.957098771570446871e+00;6.675812858744587963e+00;-1.450929153751278733e+00;1.064744596748852246e-01;2.962757742004071826e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.159999999999999787e+01;7.968434009043096289e+00;6.586529864087978581e+00;-1.441523139725137348e+00;1.023752556903545496e-01;2.962927228847854533e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.168999999999999773e+01;7.980604848919775840e+00;6.497356912420134023e+00;-1.432501607727014736e+00;9.803526410599161522e-02;2.961003185891066369e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.177999999999999758e+01;7.993548770480416898e+00;6.408292929349260092e+00;-1.423876792186058893e+00;9.154187187530027359e-02;2.957215707444616370e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.186999999999999744e+01;8.007228466954101620e+00;6.319338935086209474e+00;-1.416024070789461575e+00;7.617009676424046916e-02;2.951719761643717632e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.196000000000000085e+01;8.021535535899962710e+00;6.230483511743697633e+00;-1.410166174768495040e+00;4.721212713688416329e-02;2.944511964313423658e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.205000000000000071e+01;8.036180809337118092e+00;6.141683102148996376e+00;-1.407525887904821360e+00;1.043233258188180912e-02;2.935368797115051276e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.214000000000000057e+01;8.050850797452461904e+00;6.052886765268612024e+00;-1.408288354903756812e+00;-2.713563555442632946e-02;2.924011101103937360e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.223000000000000043e+01;8.065253392787909092e+00;5.964046743750778035e+00;-1.412410302304618170e+00;-6.489515066623141593e-02;2.910140675142044664e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.232000000000000028e+01;8.079067317071272569e+00;5.875113464227356808e+00;-1.419969482023677898e+00;-1.022265094710093081e-01;2.893456366680646763e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.241000000000000014e+01;8.092011233147625049e+00;5.786049758645481766e+00;-1.430811074009398887e+00;-1.383311957032944406e-01;2.873951134773012228e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.250000000000000000e+01;8.103807222917668085e+00;5.696827071038323531e+00;-1.444869097250271572e+00;-1.742522323300157439e-01;2.851600375060151293e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.258999999999999986e+01;8.114126620674378287e+00;5.607421910865953762e+00;-1.462176475828801614e+00;-2.096505699757962304e-01;2.826303000351281458e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
2.267999999999999972e+01;8.122700095478611715e+00;5.517833258175367739e+00;-1.482606199845914574e+00;-2.435119830954874942e-01;2.798116355981893566e+00;0.000000000000000000e+00;7.500000000000000000e-01;7.500000000000000000e-01
