# 2025-04-25 01:59:50
# 4b769253f54cd2fd163ac537443b4a50
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.296578911605015261e+00;3.248542711746630562e+00;3.369616490835107281e-01;1.084537879237063573e-01;0.000000000000000000e+00;4.999989826323665731e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.330081903350278871e+00;3.281847374771185599e+00;3.406016870921083073e-01;1.088563607128293920e-01;0.000000000000000000e+00;4.999987813573068429e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.363587610767130975e+00;3.315153284842432324e+00;3.442552858426170537e-01;1.092546480340095966e-01;0.000000000000000000e+00;4.999985430740531811e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.397096192428402439e+00;3.348460609793557197e+00;3.479223213687987482e-01;1.096486453348216594e-01;0.000000000000000000e+00;4.999982615066288716e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.430607806738262155e+00;3.381769517457744012e+00;3.516026697044150606e-01;1.100383481901554550e-01;0.000000000000000000e+00;4.999979294079248682e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.464122611933932117e+00;3.415080175668179230e+00;3.552962068832278275e-01;1.104237523021570216e-01;0.000000000000000000e+00;4.999975384247502319e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.497640766087399822e+00;3.448392752258046645e+00;3.590028089389985522e-01;1.108048535001637941e-01;0.000000000000000000e+00;4.999970789464743604e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.531162427107148005e+00;3.481707415060532718e+00;3.627223519054890710e-01;1.111816477406299131e-01;0.000000000000000000e+00;4.999965399355977169e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.564687752739883919e+00;3.515024331908823907e+00;3.664547118164612205e-01;1.115541311070466085e-01;0.000000000000000000e+00;4.999959087384672429e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.598216900572271282e+00;3.548343670636101788e+00;3.701997647056764484e-01;1.119222998098557686e-01;0.000000000000000000e+00;4.999951708742268686e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.631750028032687982e+00;3.581665599075554596e+00;3.739573866068965913e-01;1.122861501863539058e-01;0.000000000000000000e+00;4.999943097999620001e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.665287292392965579e+00;3.614990285060367459e+00;3.777274535538834854e-01;1.126456787005911953e-01;0.000000000000000000e+00;4.999933066498722489e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.698828850770151000e+00;3.648317896423725060e+00;3.815098415803987453e-01;1.130008819432620493e-01;0.000000000000000000e+00;4.999921399461737082e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
